id, review
22, "wait so xerxes is supposed to be the villain? but he’s so much more fun?is this what straight dudes want? male power fantasies are real ugly. and good god this film is slow. also thanks for the homophobic language love it zack you sure are the best. also.. it’s.. kinda racist isn’t it? and eugenics is...good? uh. the one disabled character is presented as a monster? zack..."
22, "<br> (ps: if you want to dietake a shot every time there’s slow motion)"
22, "Zack Snyder at his most homoerotically self indulgent. Gerard Butler just chews the scenery gruffly delivering his awful Frank Miller dialogue with the utmost conviction."
22, "<b>60</p>"
22, "The world would of been a better place if the Persians won."
22, "My dad contempt everything in this movie.I  hated main actor in this movie.We  loved everything in this movie.My dad hated villian in this movie.My friend contempt villian in this movie."
23, "Good and nice"
23, "There are stories that will resonate through your entire life. Stories that become your safe havena calming presencea source of hope. Stories that are unabashedly optimistic but truthfulstories that teach you how to grief. Stories that ended with farewellsbut also a reassuring smile over the shouldertelling you it’s time to fill your pages with your own adventures. And it’s time."
23, "These stories don’t come by often. Hold dear to them."
23, "Das ist Kunst."
23, "the heroes of this story aren’t the warriors and kings of songs and legends. it’s éowyn standing in front of the witch king to protect théodenit’s merry and pippin charging into a battle they have no chance of survivingit’s sam carrying frodo on his shouldersit’s frodo at the edge of mount doom.&nbsp;"
23, "this is a story about family and love and homeabout being brave when you feel nothing but fear."
23, """"I can't carry it for youbut I can carry you!""""
23, "Beautiful movie. Absolute masterpiece."
23, "I really liked this oneeeamazing fight scene. Made me feel like re watching the hobbit series."
23, "Fantasy at its finest."
23, "Закрыл гештальтпервый раз пересмотрел Властелина колец. Конечноэто великое кино на многие времена. Мамау которой я редко бываюа тут решил провести целый отпускспросила: с какого возраста можно смотреть это кино. И тут меня прорвало на тираду о бремени властинеобходимости ее сменяемости и прочей околополитической шелухечто сейчас бесспорно резонирует во многих головах и великолепно показано в этой трилогии. Инаверноеподвел я итогэто кино можно смотреть практически в любом возрастеесли зритель юн и неопытен рядом должен быть взрослый дядя или тетя способный это разумное семя интерпретировать и посадить в благодатную почву детских мозгов."
23, "every single line uttered in the last hour of this movie made me cheer"
23, "We  enjoy persons in this movie.My dad contempt everything in this movie.We  like everything in this movie.My girlfriend don't like villian in this movie.We  hated persons in this movie."
24, "Rewatched as part of my MCU binge in preparation for Infinity War. My opinion of it hasn't changed much. It was a solid film that was about the best that could be hoped for from an obligatory origin story. Aside from the great acting all aroundthis movie only meets minimum expectations without exceeding them."
24, "MCU rewatchpart 1."
24, "Infinity War Countdown #5<br> This movie did not blow me away. Howeverthe character of Steve Rogers did. His character development is the real starand I'm crossing my fingers the plot in the next movie will rise to the occasion."
24, "This is single-handedly the weirdest war film I’ve ever seen.&nbsp;"
24, "It took about an hour to start making any sense.&nbsp;"
24, "I like the endings to these films less and less with each one..."
24, "The post-credit scene wasn’t even that good."
24, "Nothing but respect for my Captain America."
24, "i enjoyed this more than i thought i would"
24, "“I could do this all day.”"
24, "Caps origin story. Punching nazis over and over."
24, "INFINITY WAR REWATCH #4"
24, "We  recommend villian in this movie.We  hated persons in this movie.I  displeases villian in this movie.My dad don't like villian in this movie.I  enjoy main actor in this movie.My friend contempt main actor in this movie.I  displeases everything in this movie.I  hated persons in this movie.We  like history in this movie."
25, "I liked this movie a lot. The acting is amazing. The soundtrack is fantastic. The scenery is mesmerizing. Truly one of the last great epics. If I have one flaw it's that the fight scenes (of which there are a lot) are gory and chaotic."
25, "This is probably the worst best picture winner of all time jesus christ I fucking hate this"
25, "Rewatch 6/5"
25, "Crítica a """Gladiator""": ¡¡CREMA VITAL SEMENABO DEL PODER!!"
25, "Gladiator is a film of broad strokeswith its main conceit being to bring the coliseum battles into life like never before with the wonders of digital cinema and CGI enhancement."
25, "It succeeds pretty well with this whilst the story around it is passable with some nice twists and betrayals along the way."
25, "sick movie"
25, "Really didn't think it was that good. 3hr movie and it still felt rushed. A lot of action but not enough dialogue or emotional attachment to really care about the characters"
25, "Scott 's completest movie."
25, "It is a film that feels too long and doesn't fully live up to its name. I would've found it more interesting had the director decided to tell the story of Juba rather than Maximus. The story gets caught up in the revenge cliché and also starts to become a political drama instead of telling a very personal story. Otherwisethe action and performances are fantastic."
25, "Epic!"
25, "Still not entertained."
25, "I prefer Kingdom of Heaven."
26, "One of the first times I realized the Academy isn’t always right. Was I ever in for an education."
26, "me &amp; all my dumbasses frantically trying to figure out who the 3rd musketeer was"
26, "I watched this movie sooooooo many times at my old school and while all the boys were bored by itthe girls and myself included were stunned by it!<br> (I seriously was the only boy that liked it...)"
26, "D. Estaba escrito."
26, "They don’t have Facebook in India?"
26, "The story is electrifying. It's tenseit's beautifulthe edition adds an amazing independent movie atmosphere that gives a special charm to the film. It is about destinyabout sufferingeverything that Jamal lived brought him to that moment. Nothing special in actingbut no pendency<br> on that either.<br> D. It is written."
26, "Slumdog Millionaire"
26, "last night I was making out with my dudehigh as shitand all of a sudden I said """I have to rate Slumdog Millionaire 5 stars on Letterboxd RIGHT NOW""""
26, "of course I didn't do it RIGHT THEN but that shows how good of a movie this is. I've seen it twice. Neither of which were recentlyso I'm really not sure why I was thinking of it ¯\_(ツ)_/¯"
26, "I bought the Pussycat Dolls song on iTunes."
26, "A lot of words has been spent on this movie...he won a lot of Oscarsand add something it's very difficoultso let's talk the pictures. A great story about hope and perseverance in the following of our real dreams.<br> Not to watch it's a crime."
26, "Great actingeditingmusicdirecting and emotional core makes Slumdog Millionaire a truly great film."
27, "the score and cinematography had my wig on hold and ready to snatch"
27, "What&nbsp;kind of weird std is this???"
27, "Amazing premise that is kinda handled well?"
27, "I believe this is my fourth time watching this film. And I am still utterly hypnotized by itjust as much as the first time I saw it. After the initial viewingI absolutely could not get it out of my head in the days that followed. The mesmerizing cinematographythe hauntingly beautiful scoreand the simple but unique premise sat there in my brain begging to be revisited. And each revisit has been an absolute pleasure."
